"","ï..STATE","STATION_NA","ELEVATION_","AVG_LENGTH_28","AVG_LENGTH_32","ANN_GDD50","Estimated_GDD","ANN_TNORM_","C_Degrees","marine_32","Marine_32_b","mcc_ratio_32","exponent_gdd_32","exponent_32xmarine32","gdd_calc","gdd_calc.marine32","mcc_ratio_28","exponent.gdd_28","exponent28.marine28","marine_32_b.gdd_calc","new_station_name","ANN_GDD50_new","ANN_GDD5086","long","lat","optional"
"4864","LA","BASTROP",150,276,246,5909,5986.761517,64.3,17.94444444,1,1,13.70897833,3.046839209,3.046839209,1.564217403,1.564217403,15.38080495,3.250038469,3.250038469,1.564217403,"BASTROP",5609,5777,-91.9144,32.7314,TRUE
"4867","MS","YAZOO CITY 5 NNE",107,277,243,5981,5996.406663,64.6,18.11111111,1,1,13.41717791,3.055348239,3.055348239,1.567156204,1.567156204,15.29447853,3.287291459,3.287291459,1.567156204,"YAZOO CITY 5 NNE",5796,5898,-90.3817,32.9028,TRUE
"4868","TX","CARTHAGE",340,272,242,5988,5999.274728,64.7,18.16666667,1,1,13.32110092,3.058132072,3.058132072,1.568030082,1.568030082,14.97247706,3.262084473,3.262084473,1.568030082,"CARTHAGE",NA,NA,-91.1278,40.4089,TRUE
"4869","TX","PANDALE 11 NE",1665,260,232,6209,6002.924892,65.6,18.66666667,1,1,12.42857143,3.075398797,3.075398797,1.569142258,1.569142258,13.92857143,3.266413347,3.266413347,1.569142258,"PANDALE 11 NE",6565,6623,-101.4533,30.2678,TRUE
"4870","CA","EL CAPITAN DAM",600,278,323,5837,6006.083144,65.8,18.77777778,0.88,0.85,17.20118343,3.762966849,3.198521822,1.847181827,1.625520008,14.80473373,3.415638843,3.415638843,1.570104553,"EL CAPITAN DAM",5514,5690,-116.815,32.8856,TRUE
"4871","AZ","AGUILA",2165,286,239,5911,6006.829063,65,18.33333333,1,1,13.03636364,3.06632743,3.06632743,1.570331829,1.570331829,15.6,3.39270611,3.39270611,1.570331829,"AGUILA",6107,6069,-113.1875,33.9433,TRUE
"4873","TX","BAKERSFIELD",2540,260,237,6076,6010.984138,65.2,18.44444444,1,1,12.84939759,3.071661876,3.071661876,1.571597848,1.571597848,14.09638554,3.227527474,3.227527474,1.571597848,"BAKERSFIELD",NA,NA,-119.0167,35.3833,TRUE
"4875","TX","ROCKSPRINGS",2400,277,248,5745,6011.411061,64.3,17.94444444,1,1,13.82043344,3.059981495,3.059981495,1.571727928,1.571727928,15.43653251,3.257040311,3.257040311,1.571727928,"ROCKSPRINGS",5793,5936,-100.2119,30.0239,TRUE
"4876","TX","ATHENS",448,263,235,6187,6014.42854,65.4,18.55555556,1,1,12.66467066,3.076893938,3.076893938,1.572647331,1.572647331,14.17365269,3.268001352,3.268001352,1.572647331,"ATHENS",4981,5212,-86.9508,34.7753,TRUE
"4879","LA","EPPS 6 WNW",99,279,248,5910,6027.381374,64.4,18,1,1,13.77777778,3.069455122,3.069455122,1.576593959,1.576593959,15.5,3.281216494,3.281216494,1.576593959,"EPPS 6 WNW",NA,NA,-91.5667,32.6167,TRUE
"4880","AL","THOMASVILLE",405,274,243,5972,6027.961305,64.8,18.22222222,1,1,13.33536585,3.074092707,3.074092707,1.57677066,1.57677066,15.03658537,3.286174025,3.286174025,1.57677066,"THOMASVILLE",5920,6066,-87.7347,31.9172,TRUE
"4881","LA","WINNSBORO 5 SSE",80,272,243,6016,6027.961305,64.8,18.22222222,1,1,13.33536585,3.074092707,3.074092707,1.57677066,1.57677066,14.92682927,3.272060266,3.272060266,1.57677066,"WINNSBORO 5 SSE",6231,6223,-91.7022,32.0997,TRUE
"4885","SC","RIDGELAND 5 NE",20,275,240,5997,6035.802586,65.1,18.38888889,1,1,13.05135952,3.082245407,3.082245407,1.579159837,1.579159837,14.95468278,3.32337494,3.32337494,1.579159837,"RIDGELAND 5 NE",5872,6049,-80.9,32.5333,TRUE
"4887","GA","HOMERVILLE 5 N",187,284,245,5866,6053.571011,64.8,18.22222222,1,1,13.44512195,3.087352549,3.087352549,1.584573739,1.584573739,15.58536585,3.357661264,3.357661264,1.584573739,"HOMERVILLE 5 N",6069,6280,-82.8003,31.0767,TRUE
"4888","AZ","SANTA RITA EXP RANGE",4300,309,253,5550,6055.203245,64.2,17.88888889,1,1,14.14285714,3.08350964,3.08350964,1.585071068,1.585071068,17.27329193,3.478441574,2.887106507,1.585071068,"SANTA RITA EXP RANGE",5780,5892,-110.8464,31.7625,TRUE
"4889","AL","TROY",542,286,249,5826,6055.608699,64.5,18.05555556,1,1,13.79076923,3.085561955,3.085561955,1.585194607,1.585194607,15.84,3.341301472,3.341301472,1.585194607,"TROY",5889,6076,-85.9722,31.8075,TRUE
"4890","MS","LAUREL",225,282,249,5865,6055.608699,64.5,18.05555556,1,1,13.79076923,3.085561955,3.085561955,1.585194607,1.585194607,15.61846154,3.312662056,3.312662056,1.585194607,"LAUREL",NA,NA,-85.1833,39.5,TRUE
"4891","LA","LEESVILLE",28,274,237,6140,6057.592428,65.5,18.61111111,1,1,12.73432836,3.099417857,3.099417857,1.585799034,1.585799034,14.72238806,3.356305787,3.356305787,1.585799034,"LEESVILLE",6168,6270,-93.2397,31.1417,TRUE
"4892","MS","HAZLEHURST 5 SW",600,275,237,6112,6057.592428,65.5,18.61111111,1,1,12.73432836,3.099417857,3.099417857,1.585799034,1.585799034,14.7761194,3.363536571,3.363536571,1.585799034,"HAZLEHURST 5 SW",6266,6385,-90.4542,31.8328,TRUE
"4893","TX","LLANO",1020,266,236,6225,6059.280122,65.6,18.66666667,1,1,12.64285714,3.101986968,3.101986968,1.586313261,1.586313261,14.25,3.308864132,3.308864132,1.586313261,"LLANO",NA,NA,-117.8167,34.5,TRUE
"4894","GA","LUMBER CITY",120,289,245,5943,6069.42641,64.9,18.27777778,1,1,13.40425532,3.096765209,3.096765209,1.589404756,1.589404756,15.81155015,3.404333477,3.404333477,1.589404756,"LUMBER CITY",NA,NA,-82.6792,31.9297,TRUE
"4895","TX","CAMP WOOD",1470,258,233,6241,6078.635486,66,18.88888889,1,1,12.33529412,3.118715165,3.118715165,1.59221069,1.59221069,13.65882353,3.291103321,3.291103321,1.59221069,"CAMP WOOD",NA,NA,-112.8667,34.8,TRUE
"4896","AL","JACKSON",220,290,241,6051,6080.458607,65.3,18.5,1,1,13.02702703,3.10754972,3.10754972,1.592766181,1.592766181,15.67567568,3.453146974,3.453146974,1.592766181,"JACKSON",5915,6147,-87.9278,31.5253,TRUE
"4897","GA","ALBANY 3 SE",180,270,240,6135,6082.776627,65.4,18.55555556,1,1,12.93413174,3.110181166,3.110181166,1.593472464,1.593472464,14.5508982,3.317604816,3.317604816,1.593472464,"ALBANY 3 SE",6308,6440,-84.1489,31.5339,TRUE
"4898","TX","GOLDTHWAITE 1 WSW",1500,270,240,6135,6082.776627,65.4,18.55555556,1,1,12.93413174,3.110181166,3.110181166,1.593472464,1.593472464,14.5508982,3.317604816,3.317604816,1.593472464,"GOLDTHWAITE 1 WSW",5887,6047,-98.5903,31.4406,TRUE
"4899","AL","EVERGREEN",290,280,245,5993,6085.28181,65,18.33333333,1,1,13.36363636,3.106177869,3.106177869,1.594235774,1.594235774,15.27272727,3.349179681,3.349179681,1.594235774,"EVERGREEN",5942,6139,-86.9533,31.445,TRUE
"4900","TX","LONGVIEW",330,274,244,6096,6088.263717,65.1,18.38888889,1,1,13.26888218,3.10889277,3.10889277,1.595144338,1.595144338,14.90030211,3.316230494,3.316230494,1.595144338,"LONGVIEW",6140,6207,-94.7172,32.4725,TRUE
"4901","TX","BENBROOK DAM",790,277,248,6136,6091.262626,64.8,18.22222222,1,1,13.6097561,3.10734963,3.10734963,1.596058082,1.596058082,15.20121951,3.307458892,3.307458892,1.596058082,"BENBROOK DAM",6123,6097,-97.4439,32.6475,TRUE
"4902","TX","SAN SABA",1195,259,235,6305,6091.695434,65.9,18.83333333,1,1,12.47787611,3.122955225,3.122955225,1.596189956,1.596189956,13.75221239,3.288493064,3.288493064,1.596189956,"SAN SABA",6544,6454,-98.7167,31.1833,TRUE
"4904","TX","TOLEDO BEND DAM",190,280,246,6031,6098.019506,65,18.33333333,1,1,13.41818182,3.11286978,3.11286978,1.598116851,1.598116851,15.27272727,3.349179681,3.349179681,1.598116851,"TOLEDO BEND DAM",6111,6172,-93.5653,31.175,TRUE
"4906","TX","BURLESON",730,266,245,6209,6101.137209,65.1,18.38888889,1,1,13.32326284,3.11559053,3.11559053,1.599066791,1.599066791,14.4652568,3.259625083,3.259625083,1.599066791,"BURLESON",5923,5946,-97.3444,32.5067,TRUE
"4907","LA","LAKE PROVIDENCE",100,295,260,5843,6102.01208,64,17.77777778,1,1,14.625,3.110869854,3.110869854,1.599333358,1.599333358,16.59375,3.354238729,3.354238729,1.599333358,"LAKE PROVIDENCE",5956,5990,-91.173,32.8067,TRUE
"4908","AZ","WIKIEUP",2010,278,237,6112,6104.200719,65.8,18.77777778,1,1,12.62130178,3.127173837,3.127173837,1.600000219,1.600000219,14.80473373,3.415638843,3.415638843,1.600000219,"WIKIEUP",6311,6129,-113.6125,34.7056,TRUE
"4909","TX","CANDELARIA",2875,248,223,6527,6109.504386,67.2,19.55555556,1,1,11.40340909,3.16004405,3.16004405,1.601616205,1.601616205,12.68181818,3.334716676,3.334716676,1.601616205,"CANDELARIA",NA,NA,-118.0833,38.1667,TRUE
"4910","TX","SAM RAYBURN DAM",189,273,241,6181,6111.854755,65.5,18.61111111,1,1,12.94925373,3.126213683,3.126213683,1.602332345,1.602332345,14.66865672,3.349090549,3.349090549,1.602332345,"SAM RAYBURN DAM",6379,6388,-94.1011,31.0619,TRUE
"4911","TX","NAVARRO MILLS DAM",454,272,246,6183,6113.913505,65.1,18.38888889,1,1,13.3776435,3.122302719,3.122302719,1.60295963,1.60295963,14.79154079,3.301987647,3.301987647,1.60295963,"NAVARRO MILLS DAM",6303,6256,-96.6881,31.9611,TRUE
"4912","AL","GREENVILLE",470,277,240,6158,6114.092655,65.6,18.66666667,1,1,12.85714286,3.128805005,3.128805005,1.603014215,1.603014215,14.83928571,3.388128621,3.388128621,1.603014215,"GREENVILLE",5514,5816,-86.6086,31.79,TRUE
"4913","GA","BROOKLET 1 W",180,291,254,5833,6115.443992,64.5,18.05555556,1,1,14.06769231,3.118942957,3.118942957,1.603425957,1.603425957,16.11692308,3.37744918,3.37744918,1.603425957,"BROOKLET 1 W",6164,6271,-81.673,32.375,TRUE
"4914","AL","FRISCO CITY 3 SSW",275,289,250,5930,6115.905691,64.8,18.22222222,1,1,13.7195122,3.120752923,3.120752923,1.603566634,1.603566634,15.8597561,3.393985959,3.393985959,1.603566634,"FRISCO CITY 3 SSW",5956,6131,-87.4203,31.3894,TRUE
"4915","SC","GEORGETOWN 2 E",10,286,249,5923,6119.640806,64.9,18.27777778,1,1,13.6231003,3.123538102,3.123538102,1.604704694,1.604704694,15.64741641,3.382425182,3.382425182,1.604704694,"GEORGETOWN 2 E",5774,6073,-79.2239,33.3619,TRUE
"4916","TX","JOHNSON CITY",1232,268,235,6366,6122.602192,66.1,18.94444444,1,1,12.40469208,3.141379739,3.141379739,1.605607005,1.605607005,14.14662757,3.372588079,3.372588079,1.605607005,"JOHNSON CITY",NA,NA,-82.3667,36.3167,TRUE
"4917","TX","CENTERVILLE",320,270,242,6211,6125.177474,65.5,18.61111111,1,1,13.00298507,3.132948758,3.132948758,1.606391674,1.606391674,14.50746269,3.327537765,3.327537765,1.606391674,"CENTERVILLE",3286,3546,-92.89,40.7325,TRUE
"4918","TX","LIVINGSTON 2 NNE",178,275,240,6233,6129.750669,65.7,18.72222222,1,1,12.8189911,3.138116925,3.138116925,1.607785091,1.607785091,14.6884273,3.383617386,3.383617386,1.607785091,"LIVINGSTON 2 NNE",6902,6873,-94.9256,30.7394,TRUE
"4921","TX","MINERAL WELLS AP",930,264,235,6545,6153.508949,66.3,19.05555556,1,1,12.33236152,3.159804254,3.159804254,1.615024055,1.615024055,13.85422741,3.363291525,3.363291525,1.615024055,"MINERAL WELLS AP",5988,5999,-98.0603,32.7817,TRUE
"4923","TX","BARDWELL DAM",461,276,252,6128,6156.278268,64.9,18.27777778,1,1,13.78723404,3.14376956,3.14376956,1.615867845,1.615867845,15.10030395,3.3104107,3.3104107,1.615867845,"BARDWELL DAM",6292,6240,-96.6369,32.2631,TRUE
"4926","AZ","BEAVER DAM",1875,269,231,6632,6156.726648,66.7,19.27777778,1,1,11.98270893,3.169253696,3.169253696,1.616004463,1.616004463,13.95389049,3.439323512,3.439323512,1.616004463,"BEAVER DAM",NA,NA,-113.9425,36.8969,TRUE
"4927","TX","WHITNEY DAM",574,277,247,6203,6158.456975,65.3,18.5,1,1,13.35135135,3.147935891,3.147935891,1.61653168,1.61653168,14.97297297,3.357877472,3.357877472,1.61653168,"WHITNEY DAM",6403,6297,-97.375,31.8611,TRUE
"4929","TX","FREDERICKSBURG",1685,267,237,6314,6166.345106,66.2,19,1,1,12.47368421,3.164181812,3.164181812,1.618935133,1.618935133,14.05263158,3.375206863,3.375206863,1.618935133,"FREDERICKSBURG",6004,6189,-98.9089,30.2392,TRUE
"4931","TX","PANDALE 1 N",1689,266,234,6485,6169.998623,66.5,19.16666667,1,1,12.20869565,3.171396352,3.171396352,1.620048331,1.620048331,13.87826087,3.397494422,3.397494422,1.620048331,"PANDALE 1 N",6613,6675,-101.5575,30.2061,TRUE
"4932","AZ","WICKENBURG",2095,271,232,6391,6171.523624,66.7,19.27777778,1,1,12.03458213,3.176081496,3.176081496,1.620512987,1.620512987,14.05763689,3.454158746,3.454158746,1.620512987,"WICKENBURG",6127,6132,-112.7403,33.9792,TRUE
"4933","TX","FERRIS",470,278,251,6193,6176.328827,65.1,18.38888889,1,1,13.64954683,3.1560812,3.1560812,1.621977095,1.621977095,15.11782477,3.344900761,3.344900761,1.621977095,"FERRIS",6125,6125,-96.6608,32.5339,TRUE
"4934","AL","HEADLAND",370,283,245,6170,6180.414206,65.6,18.66666667,1,1,13.125,3.162653831,3.162653831,1.623221879,1.623221879,15.16071429,3.432161235,3.432161235,1.623221879,"HEADLAND",6376,6404,-85.3397,31.3625,TRUE
"4935","TX","MCCAMEY",2450,260,236,6431,6183.239172,66.4,19.11111111,1,1,12.34883721,3.175843801,3.175843801,1.624082624,1.624082624,13.60465116,3.344185093,3.344185093,1.624082624,"MCCAMEY",6409,6403,-102.2217,31.1331,TRUE
"4936","TX","LOVELADY",302,275,242,6303,6188.128847,65.9,18.83333333,1,1,12.84955752,3.170357102,3.170357102,1.62557247,1.62557247,14.60176991,3.403698201,3.403698201,1.62557247,"LOVELADY",NA,NA,-95.45,31.1333,TRUE
"4937","GA","COLUMBUS METRO AP",392,297,252,6061,6188.517041,65.1,18.38888889,1,1,13.70392749,3.162880621,3.162880621,1.62569075,1.62569075,16.1510574,3.484506259,3.484506259,1.62569075,"COLUMBUS METRO AP",6146,6225,-84.9422,32.5161,TRUE
"4938","GA","HAWKINSVILLE",272,275,250,6126,6196.132912,65.3,18.5,1,1,13.51351351,3.168325376,3.168325376,1.628011247,1.628011247,14.86486486,3.343455755,3.343455755,1.628011247,"HAWKINSVILLE",5689,5917,-83.4681,32.2842,TRUE
"4939","SC","HAMPTON",95,281,243,6237,6201.511836,65.9,18.83333333,1,1,12.90265487,3.17718728,3.17718728,1.629650163,1.629650163,14.92035398,3.447933161,3.447933161,1.629650163,"HAMPTON",NA,NA,-92.4667,33.5333,TRUE
"4941","MS","COLUMBIA",155,280,247,6179,6206.253884,65.6,18.66666667,1,1,13.23214286,3.176295674,3.176295674,1.631095029,1.631095029,15,3.410073857,3.410073857,1.631095029,"COLUMBIA",NA,NA,-85.1167,31.2833,TRUE
"4943","SC","COLUMBIA UNIV OF SC",242,279,240,6387,6208.040738,66.2,19,1,1,12.63157895,3.184676523,3.184676523,1.631639469,1.631639469,14.68421053,3.463506299,3.463506299,1.631639469,"COLUMBIA UNIV OF SC",6506,6430,-81.0242,33.9914,TRUE
"4944","TX","CLEBURNE",783,267,240,6461,6208.040738,66.2,19,1,1,12.63157895,3.184676523,3.184676523,1.631639469,1.631639469,14.05263158,3.375206863,3.375206863,1.631639469,"CLEBURNE",6154,6164,-97.4061,32.3139,TRUE
"4945","TX","HILLSBORO",550,269,239,6503,6209.858692,66.3,19.05555556,1,1,12.54227405,3.187122147,3.187122147,1.632193386,1.632193386,14.11661808,3.399677131,3.399677131,1.632193386,"HILLSBORO",4238,4381,-89.4919,39.1611,TRUE
"4946","AZ","CLIFTON",3520,298,254,5968,6212.596804,65.1,18.38888889,1,1,13.81268882,3.176523443,3.176523443,1.633027667,1.633027667,16.20543807,3.492013235,3.492013235,1.633027667,"CLIFTON",6436,6276,-109.3072,33.0561,TRUE
"4947","GA","CORDELE",308,285,249,6179,6215.688967,65.5,18.61111111,1,1,13.37910448,3.180502323,3.180502323,1.633969825,1.633969825,15.31343284,3.43670675,3.43670675,1.633969825,"CORDELE",5817,5970,-83.7747,31.985,TRUE
"4948","TX","JACKSONVILLE",560,286,249,6213,6215.688967,65.5,18.61111111,1,1,13.37910448,3.180502323,3.180502323,1.633969825,1.633969825,15.36716418,3.444110748,3.444110748,1.633969825,"JACKSONVILLE",NA,NA,-85.7811,33.8258,TRUE
"4949","GA","EASTMAN 1 W",400,288,253,6062,6216.762352,65.2,18.44444444,1,1,13.71686747,3.179270809,3.179270809,1.634296878,1.634296878,15.61445783,3.427990811,3.427990811,1.634296878,"EASTMAN 1 W",5807,5986,-83.2058,32.2003,TRUE
"4951","AL","SELMA",147,289,258,5973,6226.895401,64.9,18.27777778,1,1,14.11550152,3.184626449,3.184626449,1.637384339,1.637384339,15.81155015,3.404333477,3.404333477,1.637384339,"SELMA",5947,6088,-87.0144,32.4111,TRUE
"4952","TX","RED ROCK",520,265,238,6507,6227.073472,66.5,19.16666667,1,1,12.4173913,3.198814464,3.198814464,1.637438596,1.637438596,13.82608696,3.390190637,3.390190637,1.637438596,"RED ROCK",NA,NA,-97.1797,36.4611,TRUE
"4953","GA","AILEY",235,268,237,6486,6228.489493,66.6,19.22222222,1,1,12.32947977,3.201189786,3.201189786,1.637870047,1.637870047,13.94219653,3.422039517,3.422039517,1.637870047,"AILEY",NA,NA,-82.5667,32.1833,TRUE
"4955","TX","NACOGDOCHES",435,273,244,6437,6246.428784,66.1,18.94444444,1,1,12.8797654,3.202817023,3.202817023,1.64333601,1.64333601,14.41055718,3.40907426,3.40907426,1.64333601,"NACOGDOCHES",NA,NA,-94.65,31.6,TRUE
"4956","TX","MCGREGOR",723,283,253,6233,6249.074174,65.4,18.55555556,1,1,13.63473054,3.198423043,3.198423043,1.64414204,1.64414204,15.25149701,3.411731704,3.411731704,1.64414204,"MCGREGOR",NA,NA,-91.1747,43.0239,TRUE
"4958","GA","JESUP 8 S",100,276,239,6439,6256.711684,66.6,19.22222222,1,1,12.43352601,3.214997851,3.214997851,1.64646913,1.64646913,14.3583815,3.481465357,3.481465357,1.64646913,"JESUP 8 S",5883,6175,-81.8628,31.5075,TRUE
"4959","TX","BELTON DAM",664,287,251,6247,6256.741649,65.6,18.66666667,1,1,13.44642857,3.203756142,3.203756142,1.64647826,1.64647826,15.375,3.461833774,3.461833774,1.64647826,"BELTON DAM",6408,6366,-97.4833,31.1,TRUE
"4960","TX","CROCKETT",347,286,250,6236,6260.314689,65.7,18.72222222,1,1,13.35311573,3.206383338,3.206383338,1.647566937,1.647566937,15.27596439,3.464672603,3.464672603,1.647566937,"CROCKETT",NA,NA,-122.2167,38.0333,TRUE
"4961","TX","DRIPPING SPRINGS 6 E",1120,267,234,6634,6262.468164,67.1,19.5,1,1,12,3.226551071,3.226551071,1.648223085,1.648223085,13.69230769,3.464028097,3.464028097,1.648223085,"DRIPPING SPRINGS 6 E",6505,6492,-97.9878,30.2194,TRUE
"4962","TX","CORSICANA",413,286,260,6121,6266.043707,65,18.33333333,1,1,14.18181818,3.208084537,3.208084537,1.649312525,1.649312525,15.6,3.39270611,3.39270611,1.649312525,"CORSICANA",6263,6255,-96.4867,32.1225,TRUE
"4963","TX","WACO DAM",495,286,248,6403,6266.936067,65.9,18.83333333,1,1,13.16814159,3.211559526,3.211559526,1.64958442,1.64958442,15.18584071,3.485234458,3.485234458,1.64958442,"WACO DAM",6560,6504,-97.2169,31.6003,TRUE
"4964","CA","COALINGA",670,316,262,5787,6271.985905,64.9,18.27777778,1,1,14.3343465,3.212158941,3.212158941,1.651123067,1.651123067,17.2887538,3.608005282,2.994644384,1.651123067,"COALINGA",5681,5584,-120.3606,36.1356,TRUE
"4966","SC","HILTON HEAD",15,304,266,5824,6282.264177,64.7,18.16666667,1,1,14.64220183,3.220233843,3.220233843,1.654254777,1.654254777,16.73394495,3.494647962,3.494647962,1.654254777,"HILTON HEAD",6242,6428,-80.75,32.2167,TRUE
"4968","LA","CLINTON 5 SE",200,284,251,6227,6288.906778,65.8,18.77777778,1,1,13.36686391,3.222826119,3.222826119,1.656278726,1.656278726,15.12426036,3.460028985,3.460028985,1.656278726,"CLINTON 5 SE",6002,6206,-90.9733,30.8178,TRUE
"4970","FL","CRESTVIEW BOB SIKES AP",190,275,238,6502,6289.381571,66.9,19.38888889,1,1,12.27507163,3.235902168,3.235902168,1.656423391,1.656423391,14.18338109,3.504102278,3.504102278,1.656423391,"CRESTVIEW BOB SIKES AP",6121,6370,-86.5225,30.7797,TRUE
"4971","GA","DOUGLAS",225,286,255,6158,6289.400147,65.5,18.61111111,1,1,13.70149254,3.221836596,3.221836596,1.656429051,1.656429051,15.36716418,3.444110748,3.444110748,1.656429051,"DOUGLAS",5680,6083,-109.5394,31.345,TRUE
"4973","TX","RUSK",720,287,255,6226,6289.400147,65.5,18.61111111,1,1,13.70149254,3.221836596,3.221836596,1.656429051,1.656429051,15.42089552,3.451530697,3.451530697,1.656429051,"RUSK",5981,6026,-95.1428,31.8092,TRUE
"4974","TX","PALESTINE 2 NE",465,265,244,6453,6293.878304,66.4,19.11111111,1,1,12.76744186,3.230994299,3.230994299,1.657793511,1.657793511,13.86627907,3.380363998,3.380363998,1.657793511,"PALESTINE 2 NE",6016,6140,-95.6039,31.7831,TRUE
"4975","GA","ASHBURN 3 ENE",435,290,257,6114,6296.868473,65.4,18.55555556,1,1,13.8502994,3.226074812,3.226074812,1.658704593,1.658704593,15.62874251,3.463516785,3.463516785,1.658704593,"ASHBURN 3 ENE",5998,6175,-83.6231,31.7003,TRUE
"4976","LA","ST JOSEPH 3 N",78,292,253,6262,6297.541906,65.7,18.72222222,1,1,13.51335312,3.227151393,3.227151393,1.658909782,1.658909782,15.59643917,3.509699995,3.509699995,1.658909782,"ST JOSEPH 3 N",6361,6355,-91.2336,31.9497,TRUE
"4977","FL","NICEVILLE",60,286,251,6216,6304.989342,65.9,18.83333333,1,1,13.32743363,3.232361108,3.232361108,1.661178959,1.661178959,15.18584071,3.485234458,3.485234458,1.661178959,"NICEVILLE",6071,6350,-86.4928,30.5317,TRUE
"4978","LA","FRANKLINTON 3 SW",145,282,243,6432,6311.953084,66.6,19.22222222,1,1,12.6416185,3.242792917,3.242792917,1.663300757,1.663300757,14.67052023,3.526710989,3.526710989,1.663300757,"FRANKLINTON 3 SW",6491,6568,-90.18,30.8186,TRUE
"4980","AL","BAY MINETTE",271,288,260,6040,6315.253196,65.3,18.5,1,1,14.05405405,3.237248942,3.237248942,1.664306275,1.664306275,15.56756757,3.438316085,3.438316085,1.664306275,"BAY MINETTE",6420,6529,-87.7853,30.8839,TRUE
"4981","SC","CHARLESTON INTL AP",40,300,260,6083,6315.253196,65.3,18.5,1,1,14.05405405,3.237248942,3.237248942,1.664306275,1.664306275,16.21621622,3.528266533,3.528266533,1.664306275,"CHARLESTON INTL AP",6179,6322,-80.0403,32.8986,TRUE
"4982","GA","WAYCROSS 4 NE",145,273,236,6679,6322.693104,67.3,19.61111111,1,1,12.03399433,3.258932737,3.258932737,1.666573158,1.666573158,13.92067989,3.529041683,3.529041683,1.666573158,"WAYCROSS 4 NE",6251,6454,-82.3128,31.2514,TRUE
"4983","CA","ELSINORE",1285,335,267,5620,6326.089466,64.9,18.27777778,1,1,14.60790274,3.246909527,3.246909527,1.667608003,1.667608003,18.32826748,3.758591924,3.119631297,1.667608003,"ELSINORE",5713,5689,-117.3458,33.6861,TRUE
"4985","TX","DAINGERFIELD 9 S",300,290,264,6159,6327.005389,65.1,18.38888889,1,1,14.35649547,3.245625349,3.245625349,1.667887078,1.667887078,15.77039275,3.432407352,3.432407352,1.667887078,"DAINGERFIELD 9 S",6338,6291,-94.7225,32.9203,TRUE
"4986","LA","AMITE",170,288,249,6302,6327.745154,66.2,19,1,1,13.10526316,3.24696058,3.24696058,1.668112478,1.668112478,15.15789474,3.531243547,3.531243547,1.668112478,"AMITE",6385,6489,-90.525,30.7094,TRUE
"4988","GA","CUTHBERT",461,294,252,6258,6333.591523,66,18.88888889,1,1,13.34117647,3.248880397,3.248880397,1.669893822,1.669893822,15.56470588,3.556217179,3.556217179,1.669893822,"CUTHBERT",5558,5842,-84.7931,31.7672,TRUE
"4989","LA","WOODWORTH 2 SE",116,295,254,6281,6342.133887,65.9,18.83333333,1,1,13.48672566,3.253297423,3.253297423,1.672496614,1.672496614,15.66371681,3.553396653,3.553396653,1.672496614,"WOODWORTH 2 SE",NA,NA,-92.4667,31.1167,TRUE
"4990","TX","WAXAHACHIE",630,283,249,6496,6343.753181,66.3,19.05555556,1,1,13.06705539,3.256454617,3.256454617,1.67299,1.67299,14.85131195,3.503664595,3.503664595,1.67299,"WAXAHACHIE",6036,6060,-96.8422,32.4281,TRUE
"4991","TX","MEXIA",535,284,257,6288,6345.765495,65.7,18.72222222,1,1,13.72700297,3.255051532,3.255051532,1.673603137,1.673603137,15.16913947,3.449792213,3.449792213,1.673603137,"MEXIA",6306,6289,-96.4497,31.6181,TRUE
"4992","LA","DE QUINCY",81,294,259,6141,6352.899072,65.6,18.66666667,1,1,13.875,3.259391355,3.259391355,1.675776682,1.675776682,15.75,3.51437933,3.51437933,1.675776682,"DE QUINCY",6352,6486,-93.4692,30.4347,TRUE
"4993","TX","LUFKIN ANGELINA CO AP",288,282,247,6472,6365.576917,66.6,19.22222222,1,1,12.84971098,3.270828283,3.270828283,1.679639524,1.679639524,14.67052023,3.526710989,3.526710989,1.679639524,"LUFKIN ANGELINA CO AP",6533,6537,-94.7544,31.2361,TRUE
"4994","LA","MONROE RGNL AP",133,284,256,6347,6366.389003,65.9,18.83333333,1,1,13.59292035,3.26733025,3.26733025,1.67988696,1.67988696,15.07964602,3.470265757,3.470265757,1.67988696,"MONROE RGNL AP",6286,6250,-92.0406,32.5156,TRUE
"4995","LA","NATCHITOCHES",130,293,259,6256,6369.267819,65.7,18.72222222,1,1,13.83382789,3.269091925,3.269091925,1.680764113,1.680764113,15.64985163,3.517261249,3.517261249,1.680764113,"NATCHITOCHES",6590,6539,-93.0956,31.7722,TRUE
"4996","AL","OZARK 6 NNW",470,285,251,6309,6369.3196,66.3,19.05555556,1,1,13.17201166,3.270501062,3.270501062,1.68077989,1.68077989,14.95626822,3.518777359,3.518777359,1.68077989,"OZARK 6 NNW",NA,NA,-85.6833,31.5333,TRUE
"4998","TX","GROVETON",350,279,245,6555,6370.678999,66.8,19.33333333,1,1,12.67241379,3.275605753,3.275605753,1.681194089,1.681194089,14.43103448,3.524269567,3.524269567,1.681194089,"GROVETON",NA,NA,-71.5167,44.6333,TRUE
"4999","LA","ELIZABETH",150,286,253,6339,6378.321459,66.2,19,1,1,13.31578947,3.275031978,3.275031978,1.683522687,1.683522687,15.05263158,3.516077241,3.516077241,1.683522687,"ELIZABETH",2659,3025,-90.2269,42.3161,TRUE
